time,WILLR
2000-03-10,-50.0000
2000-03-09,-26.0870
2000-03-08,-41.3043
2000-03-07,-69.5652
2000-03-06,-74.4620
2000-03-03,-48.2968
2000-03-02,-81.3113
2000-03-01,-98.9899
2000-02-29,-89.9052
2000-02-28,-96.2492
2000-02-25,-78.8966
2000-02-24,-79.4667
2000-02-23,-97.7778
2000-02-22,-79.5455
2000-02-18,-87.8788
2000-02-17,-44.4831
2000-02-16,-59.3108
2000-02-15,-27.7094
2000-02-14,-34.3572
2000-02-11,-40.7817
2000-02-10,-5.8659
2000-02-09,-22.1599
2000-02-08,-9.3346
2000-02-07,-53.7893
2000-02-04,-52.7273
2000-02-03,-42.3631
2000-02-02,-71.9770
2000-02-01,-94.3698
2000-01-31,-82.6173
2000-01-28,-89.7890
2000-01-27,-85.6816
2000-01-26,-66.3350
2000-01-25,-46.6833
2000-01-24,-26.9486
2000-01-21,-23.0007
2000-01-20,-40.6936
2000-01-19,-30.0236
2000-01-18,-59.5745
2000-01-14,-29.0780
2000-01-13,-24.3823
2000-01-12,-16.2549
2000-01-11,-14.6207
2000-01-10,-13.3283
2000-01-07,-47.6009
2000-01-06,-43.7928
2000-01-05,-28.5605
2000-01-04,-42.0043
2000-01-03,-0.0000
1999-12-31,-71.8468
1999-12-30,-43.5028
1999-12-29,-31.4024
1999-12-28,-19.0549
1999-12-27,-36.3636
1999-12-23,-50.0606
1999-12-22,-80.1362
1999-12-21,-68.1044
1999-12-20,-73.3258
1999-12-17,-68.7855
1999-12-16,-73.3825
1999-12-15,-80.6400
1999-12-14,-64.7710
1999-12-13,-62.1000
1999-12-10,-65.6000
1999-12-09,-43.7500
1999-12-08,-14.1740
1999-12-07,-14.7871
1999-12-06,-3.4037
1999-12-03,-6.8966
1999-12-02,-28.2036
1999-12-01,-37.3913
1999-11-30,-39.4783
1999-11-29,-32.9275
1999-11-26,-28.2319
1999-11-24,-31.1304
1999-11-23,-22.0870
1999-11-22,-3.4926
1999-11-19,-8.0711
1999-11-18,-3.0581
1999-11-17,-49.2461
1999-11-16,-37.8210
1999-11-15,-45.1751
1999-11-12,-31.9811
